deepjet;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula
3, iterativefit, down_jesRelativeJERHF, 2, 0.8, 1.6, 20, 30, 0.01, 0.03, -961.3532169032665*(x-0.01)*(x-0.01)*(x-0.01)-28.70289197250037*(x-0.01)*(x-0.01)+6.502484040968992*(x-0.01)+0.9186452458756488
3, iterativefit, down_jesRelativeJERHF, 2, 0.8, 1.6, 20, 30, 0.03, 0.05642114408230491, -3491.160745562197*(x-0.03)*(x-0.03)*(x-0.03)+58.86480587683879*(x-0.03)*(x-0.03)+4.200744501785057*(x-0.03)+1.0295229441708023
3, iterativefit, down_jesRelativeJERHF, 2, 0.8, 1.6, 20, 30, 0.05642114408230491, 0.11078409962026281, 73.04168943093339*(x-0.05642114408230491)*(x-0.05642114408230491)*(x-0.05642114408230491)-5.956143172426742*(x-0.05642114408230491)*(x-0.05642114408230491)+0.0*(x-0.05642114408230491)+1.117212647505277
3, iterativefit, down_jesRelativeJERHF, 2, 0.8, 1.6, 20, 30, 0.11078409962026281, 0.22256284930688155, -102.56033134936004*(x-0.11078409962026281)*(x-0.11078409962026281)*(x-0.11078409962026281)+22.718319962554144*(x-0.11078409962026281)*(x-0.11078409962026281)+0.0*(x-0.11078409962026281)+1.1113451894487099
3, iterativefit, down_jesRelativeJERHF, 2, 0.8, 1.6, 20, 30, 0.22256284930688155, 0.4612147867736584, -0.11996227945697134*(x-0.22256284930688155)*(x-0.22256284930688155)*(x-0.22256284930688155)-0.09142827793480411*(x-0.22256284930688155)*(x-0.22256284930688155)+1.2345340416059425*(x-0.22256284930688155)+1.2519613453803293
3, iterativefit, down_jesRelativeJERHF, 2, 0.8, 1.6, 20, 30, 0.4612147867736584, 1.1, 1.539747441233933
3, iterativefit, down_jesRelativeJERHF, 2, 1.6, 2.5, 20, 30, -15, 0, 0.9400227698230571
3, iterativefit, down_jesRelativeJERHF, 2, 1.6, 2.5, 20, 30, 0, 0.01, 0.9400227698230571
3, iterativefit, down_jesRelativeJERHF, 2, 1.6, 2.5, 20, 30, 0.01, 0.035124098552257926, -1386.2768764363107*(x-0.01)*(x-0.01)*(x-0.01)+4.418041109250865*(x-0.01)*(x-0.01)+4.024309300392153*(x-0.01)+0.9400227698230571
3, iterativefit, down_jesRelativeJERHF, 2, 1.6, 2.5, 20, 30, 0.035124098552257926, 0.08439627526466012, 145.09902674131206*(x-0.035124098552257926)*(x-0.035124098552257926)*(x-0.035124098552257926)-19.80082310251595*(x-0.035124098552257926)*(x-0.035124098552257926)+1.6211694666724423*(x-0.035124098552257926)+1.0219339250712607
3, iterativefit, down_jesRelativeJERHF, 2, 1.6, 2.5, 20, 30, 0.08439627526466012, 0.1670845202033298, -14.912962863986674*(x-0.08439627526466012)*(x-0.08439627526466012)*(x-0.08439627526466012)-0.9064494994216108*(x-0.08439627526466012)*(x-0.08439627526466012)+0.7267015106172431*(x-0.08439627526466012)+1.0710978801941318
3, iterativefit, down_jesRelativeJERHF, 2, 1.6, 2.5, 20, 30, 0.1670845202033298, 0.30736336881746995, -3.4112022165494147*(x-0.1670845202033298)*(x-0.1670845202033298)*(x-0.1670845202033298)-0.24780043075777905*(x-0.1670845202033298)*(x-0.1670845202033298)+0.2709008198575618*(x-0.1670845202033298)+1.1165585300730863
3, iterativefit, down_jesRelativeJERHF, 2, 1.6, 2.5, 20, 30, 0.30736336881746995, 0.5255913819696927, 9.644400611448981*(x-0.30736336881746995)*(x-0.30736336881746995)*(x-0.30736336881746995)-8.688387509605729*(x-0.30736336881746995)*(x-0.30736336881746995)+0.0*(x-0.30736336881746995)+1.1402675483463047
3, iterativefit, down_jesRelativeJERHF, 2, 1.6, 2.5, 20, 30, 0.5255913819696927, 1.1, 0.8267285024390841
3, iterativefit, down_jesRelativeJERHF, 2, 0.0, 0.8, 30, 40, -15, 0, 0.9059809092818168
3, iterativefit, down_jesRelativeJERHF, 2, 0.0, 0.8, 30, 40, 0, 0.01, 0.9059809092818168
3, iterativefit, down_jesRelativeJERHF, 2, 0.0, 0.8, 30, 40, 0.01, 0.03, -2007.618396530324*(x-0.01)*(x-0.01)*(x-0.01)-97.66049327708653*(x-0.01)*(x-0.01)+14.972671192774*(x-0.01)+0.9059809092818168
3, iterativefit, down_jesRelativeJERHF, 2, 0.0, 0.8, 30, 40, 0.03, 0.05, -11876.724136926712*(x-0.03)*(x-0.03)*(x-0.03)+139.87398946144768*(x-0.03)*(x-0.03)+8.657109385854152*(x-0.03)+1.1503091886542196
3, iterativefit, down_jesRelativeJERHF, 2, 0.0, 0.8, 30, 40, 0.05, 0.07, 6761.227044958826*(x-0.05)*(x-0.05)*(x-0.05)-202.83681134876483*(x-0.05)*(x-0.05)+0.0*(x-0.05)+1.284387179060468
3, iterativefit, down_jesRelativeJERHF, 2, 0.0, 0.8, 30, 40, 0.07, 0.10448856640316709, -3807.1528547638045*(x-0.07)*(x-0.07)*(x-0.07)+229.72325659386752*(x-0.07)*(x-0.07)+0.0*(x-0.07)+1.2573422708806328
3, iterativefit, down_jesRelativeJERHF, 2, 0.0, 0.8, 30, 40, 0.10448856640316709, 0.25843765743383756, -30.68426045252995*(x-0.10448856640316709)*(x-0.10448856640316709)*(x-0.10448856640316709)-0.25524349719508527*(x-0.10448856640316709)*(x-0.10448856640316709)+2.2602696258566404*(x-0.10448856640316709)+1.3744090583534656
3, iterativefit, down_jesRelativeJERHF, 2, 0.0, 0.8, 30, 40, 0.25843765743383756, 1.1, 1.6043702435325344
3, iterativefit, down_jesRelativeJERHF, 2, 0.8, 1.6, 30, 40, -15, 0, 0.9389344263492508
3, iterativefit, down_jesRelativeJERHF, 2, 0.8, 1.6, 30, 40, 0, 0.01, 0.9389344263492508
3, iterativefit, down_jesRelativeJERHF, 2, 0.8, 1.6, 30, 40, 0.01, 0.03, -1733.3253817083414*(x-0.01)*(x-0.01)*(x-0.01)-53.739932841695286*(x-0.01)*(x-0.01)+8.045335256788281*(x-0.01)+0.9389344263492508
3, iterativefit, down_jesRelativeJERHF, 2, 0.8, 1.6, 30, 40, 0.03, 0.05, -4165.375428506625*(x-0.03)*(x-0.03)*(x-0.03)+29.567575728437262*(x-0.03)*(x-0.03)+3.815747485070462*(x-0.03)+1.0644785552946716
3, iterativefit, down_jesRelativeJERHF, 2, 0.8, 1.6, 30, 40, 0.05, 0.0778912922966601, 199.64675748916974*(x-0.05)*(x-0.05)*(x-0.05)-8.35260910381627*(x-0.05)*(x-0.05)+0.0*(x-0.05)+1.1192975318594027
3, iterativefit, down_jesRelativeJERHF, 2, 0.8, 1.6, 30, 40, 0.0778912922966601, 0.1331225060569196, -1113.0220751255088*(x-0.0778912922966601)*(x-0.0778912922966601)*(x-0.0778912922966601)+108.04982369408489*(x-0.0778912922966601)*(x-0.0778912922966601)+0.0*(x-0.0778912922966601)+1.1171316329801106
3, iterativefit, down_jesRelativeJERHF, 2, 0.8, 1.6, 30, 40, 0.1331225060569196, 0.32420588130590694, -14.076287622525683*(x-0.1331225060569196)*(x-0.1331225060569196)*(x-0.1331225060569196)-0.21210096753920205*(x-0.1331225060569196)*(x-0.1331225060569196)+1.749667794476595*(x-0.1331225060569196)+1.2592119181889614
3, iterativefit, down_jesRelativeJERHF, 2, 0.8, 1.6, 30, 40, 0.32420588130590694, 1.1, 1.4875896775494162
3, iterativefit, down_jesRelativeJERHF, 2, 1.6, 2.5, 30, 40, -15, 0, 0.9587200450870625
3, iterativefit, down_jesRelativeJERHF, 2, 1.6, 2.5, 30, 40, 0, 0.01, 0.9587200450870625
3, iterativefit, down_jesRelativeJERHF, 2, 1.6, 2.5, 30, 40, 0.01, 0.03533349435615853, -804.5845840335727*(x-0.01)*(x-0.01)*(x-0.01)-6.012462446759128*(x-0.01)*(x-0.01)+3.764549214039738*(x-0.01)+0.9587200450870625
3, iterativefit, down_jesRelativeJERHF, 2, 1.6, 2.5, 30, 40, 0.03533349435615853, 0.07743017154157461, -406.98328765863073*(x-0.03533349435615853)*(x-0.03533349435615853)*(x-0.03533349435615853)+3.003556849657933*(x-0.03533349435615853)*(x-0.03533349435615853)+1.9108026353426155*(x-0.03533349435615853)+1.0371490339110878
3, iterativefit, down_jesRelativeJERHF, 2, 1.6, 2.5, 30, 40, 0.07743017154157461, 0.13204327494210527, 548.1407458364307*(x-0.07743017154157461)*(x-0.07743017154157461)*(x-0.07743017154157461)-44.903500845613486*(x-0.07743017154157461)*(x-0.07743017154157461)+0.0*(x-0.07743017154157461)+1.0925488930114486
3, iterativefit, down_jesRelativeJERHF, 2, 1.6, 2.5, 30, 40, 0.13204327494210527, 0.23388689615316288, -164.42784892681667*(x-0.13204327494210527)*(x-0.13204327494210527)*(x-0.13204327494210527)+25.11889134397758*(x-0.13204327494210527)*(x-0.13204327494210527)+0.0*(x-0.13204327494210527)+1.0479059662377141
3, iterativefit, down_jesRelativeJERHF, 2, 1.6, 2.5, 30, 40, 0.23388689615316288, 0.47304656380916144, -5.359721287822986*(x-0.23388689615316288)*(x-0.23388689615316288)*(x-0.23388689615316288)-2.2133007631752223e-16*(x-0.23388689615316288)*(x-0.23388689615316288)+0.0*(x-0.23388689615316288)+1.134751377970871
3, iterativefit, down_jesRelativeJERHF, 2, 1.6, 2.5, 30, 40, 0.47304656380916144, 1.1, 1.0614341510715657
3, iterativefit, down_jesRelativeJERHF, 2, 0.0, 0.8, 40, 60, -15, 0, 0.9186206768434481
3, iterativefit, down_jesRelativeJERHF, 2, 0.0, 0.8, 40, 60, 0, 0.01, 0.9186206768434481
3, iterativefit, down_jesRelativeJERHF, 2, 0.0, 0.8, 40, 60, 0.01, 0.03, -837.3245482033155*(x-0.01)*(x-0.01)*(x-0.01)-81.29815690292342*(x-0.01)*(x-0.01)+15.402104980910925*(x-0.01)+0.9186206768434481
3, iterativefit, down_jesRelativeJERHF, 2, 0.0, 0.8, 40, 60, 0.03, 0.05, -19733.657427082693*(x-0.03)*(x-0.03)*(x-0.03)+313.37499163873065*(x-0.03)*(x-0.03)+11.145389246950012*(x-0.03)+1.1874449173148707
3, iterativefit, down_jesRelativeJERHF, 2, 0.0, 0.8, 40, 60, 0.05, 0.07, 11998.152418904878*(x-0.05)*(x-0.05)*(x-0.05)-359.94457256714645*(x-0.05)*(x-0.05)+0.0*(x-0.05)+1.3778334394927017
3, iterativefit, down_jesRelativeJERHF, 2, 0.0, 0.8, 40, 60, 0.07, 0.09, -73323.29795538323*(x-0.07)*(x-0.07)*(x-0.07)+2199.698938661496*(x-0.07)*(x-0.07)+0.0*(x-0.07)+1.329840829817082
3, iterativefit, down_jesRelativeJERHF, 2, 0.0, 0.8, 40, 60, 0.09, 0.22275653784512145, -8.285313920253516*(x-0.09)*(x-0.09)*(x-0.09)-2.2036864416441498e-16*(x-0.09)*(x-0.09)+0.0*(x-0.09)+1.6231340216386145
3, iterativefit, down_jesRelativeJERHF, 2, 0.0, 0.8, 40, 60, 0.22275653784512145, 1.1, 1.6037485343729245
3, iterativefit, down_jesRelativeJERHF, 2, 0.8, 1.6, 40, 60, -15, 0, 0.9340535409656716
3, iterativefit, down_jesRelativeJERHF, 2, 0.8, 1.6, 40, 60, 0, 0.01, 0.9340535409656716
3, iterativefit, down_jesRelativeJERHF, 2, 0.8, 1.6, 40, 60, 0.01, 0.03, -468.8332336042307*(x-0.01)*(x-0.01)*(x-0.01)-50.86152734930942*(x-0.01)*(x-0.01)+10.14925156969066*(x-0.01)+0.9340535409656716
3, iterativefit, down_jesRelativeJERHF, 2, 0.8, 1.6, 40, 60, 0.03, 0.05, -13794.323753552062*(x-0.03)*(x-0.03)*(x-0.03)+225.0249477217318*(x-0.03)*(x-0.03)+7.552190595393206*(x-0.03)+1.1129432955509273
3, iterativefit, down_jesRelativeJERHF, 2, 0.8, 1.6, 40, 60, 0.05, 0.07, 29031.152322747308*(x-0.05)*(x-0.05)*(x-0.05)-870.9345696824195*(x-0.05)*(x-0.05)+0.0*(x-0.05)+1.2436424965190676
3, iterativefit, down_jesRelativeJERHF, 2, 0.8, 1.6, 40, 60, 0.07, 0.11142924014756898, -4531.859018564829*(x-0.07)*(x-0.07)*(x-0.07)+306.9947115092313*(x-0.07)*(x-0.07)+0.0*(x-0.07)+1.1275178872280782
3, iterativefit, down_jesRelativeJERHF, 2, 0.8, 1.6, 40, 60, 0.11142924014756898, 0.31542874319304814, -2.6548150932147636*(x-0.11142924014756898)*(x-0.11142924014756898)*(x-0.11142924014756898)-4.339387048732966*(x-0.11142924014756898)*(x-0.11142924014756898)+2.1019123428360986*(x-0.11142924014756898)+1.3321848237235356
3, iterativefit, down_jesRelativeJERHF, 2, 0.8, 1.6, 40, 60, 0.31542874319304814, 1.1, 1.5578485221199796
3, iterativefit, down_jesRelativeJERHF, 2, 1.6, 2.5, 40, 60, -15, 0, 0.9456626096008085
3, iterativefit, down_jesRelativeJERHF, 2, 1.6, 2.5, 40, 60, 0, 0.01, 0.9456626096008085
3, iterativefit, down_jesRelativeJERHF, 2, 1.6, 2.5, 40, 60, 0.01, 0.03, -8048.888585503136*(x-0.01)*(x-0.01)*(x-0.01)-8.37301806997416*(x-0.01)*(x-0.01)+9.993587025402727*(x-0.01)+0.9456626096008085
3, iterativefit, down_jesRelativeJERHF, 2, 1.6, 2.5, 40, 60, 0.03, 0.05715075864183691, 3602.951184410464*(x-0.03)*(x-0.03)*(x-0.03)-148.59296734665332*(x-0.03)*(x-0.03)+0.0*(x-0.03)+1.0777940341968484
3, iterativefit, down_jesRelativeJERHF, 2, 1.6, 2.5, 40, 60, 0.05715075864183691, 0.1042914708031167, -2.3556940016453014*(x-0.05715075864183691)*(x-0.05715075864183691)*(x-0.05715075864183691)+1.2370831610380724*(x-0.05715075864183691)*(x-0.05715075864183691)-0.10092916245962777*(x-0.05715075864183691)+1.0403681528086908
3, iterativefit, down_jesRelativeJERHF, 2, 1.6, 2.5, 40, 60, 0.1042914708031167, 0.18704748414249422, -354.12672323887597*(x-0.1042914708031167)*(x-0.1042914708031167)*(x-0.1042914708031167)+53.96027951546213*(x-0.1042914708031167)*(x-0.1042914708031167)+0.0*(x-0.1042914708031167)+1.038112605753074
3, iterativefit, down_jesRelativeJERHF, 2, 1.6, 2.5, 40, 60, 0.18704748414249422, 0.3979746380252811, -4.098277778248964*(x-0.18704748414249422)*(x-0.18704748414249422)*(x-0.18704748414249422)-0.7198106080391038*(x-0.18704748414249422)*(x-0.18704748414249422)+1.655303284554948*(x-0.18704748414249422)+1.2069580693637558
3, iterativefit, down_jesRelativeJERHF, 2, 1.6, 2.5, 40, 60, 0.3979746380252811, 1.1, 1.4856228377792104
3, iterativefit, down_jesRelativeJERHF, 2, 0.0, 0.8, 60, 100, -15, 0, 0.9245020367422468
3, iterativefit, down_jesRelativeJERHF, 2, 0.0, 0.8, 60, 100, 0, 0.01, 0.9245020367422468
3, iterativefit, down_jesRelativeJERHF, 2, 0.0, 0.8, 60, 100, 0.01, 0.03, -18568.49404662732*(x-0.01)*(x-0.01)*(x-0.01)-6.280638801941672*(x-0.01)*(x-0.01)+22.786768333989013*(x-0.01)+0.9245020367422468
3, iterativefit, down_jesRelativeJERHF, 2, 0.0, 0.8, 60, 100, 0.03, 0.05, 620.8242722371522*(x-0.03)*(x-0.03)*(x-0.03)-18.69712424668468*(x-0.03)*(x-0.03)+0.2533499259585737*(x-0.03)+1.229177195528232
3, iterativefit, down_jesRelativeJERHF, 2, 0.0, 0.8, 60, 100, 0.05, 0.07, -12464.422264896524*(x-0.05)*(x-0.05)*(x-0.05)+555.4002774104443*(x-0.05)*(x-0.05)+0.2504540827757692*(x-0.05)+1.2317319385266268
3, iterativefit, down_jesRelativeJERHF, 2, 0.0, 0.8, 60, 100, 0.07, 0.09, -20334.206858765487*(x-0.07)*(x-0.07)*(x-0.07)+488.1733741343703*(x-0.07)*(x-0.07)+7.50915846131771*(x-0.07)+1.3591857530271476
3, iterativefit, down_jesRelativeJERHF, 2, 0.0, 0.8, 60, 100, 0.09, 0.22268454326387055, 12.110102358260127*(x-0.09)*(x-0.09)*(x-0.09)-12.339971946012485*(x-0.09)*(x-0.09)+2.6350451961739534*(x-0.09)+1.5419646170371262
3, iterativefit, down_jesRelativeJERHF, 2, 0.0, 0.8, 60, 100, 0.22268454326387055, 1.1, 1.7026352871647357
3, iterativefit, down_jesRelativeJERHF, 2, 0.8, 1.6, 60, 100, -15, 0, 0.9462516407432734
3, iterativefit, down_jesRelativeJERHF, 2, 0.8, 1.6, 60, 100, 0, 0.01, 0.9462516407432734
3, iterativefit, down_jesRelativeJERHF, 2, 0.8, 1.6, 60, 100, 0.01, 0.03, -1626.9382196822846*(x-0.01)*(x-0.01)*(x-0.01)-79.15260128298164*(x-0.01)*(x-0.01)+12.13540808923795*(x-0.01)+0.9462516407432734
3, iterativefit, down_jesRelativeJERHF, 2, 0.8, 1.6, 60, 100, 0.03, 0.05, -9627.185307451678*(x-0.03)*(x-0.03)*(x-0.03)+113.39110486605182*(x-0.03)*(x-0.03)+7.016978174299945*(x-0.03)+1.1442832562573815
3, iterativefit, down_jesRelativeJERHF, 2, 0.8, 1.6, 60, 100, 0.05, 0.07, 27625.363818490227*(x-0.05)*(x-0.05)*(x-0.05)-828.7609145547069*(x-0.05)*(x-0.05)+0.0*(x-0.05)+1.2529617792301877
3, iterativefit, down_jesRelativeJERHF, 2, 0.8, 1.6, 60, 100, 0.07, 0.10437137879518621, -1325.4081060404499*(x-0.07)*(x-0.07)*(x-0.07)+75.21190591650821*(x-0.07)*(x-0.07)+0.0*(x-0.07)+1.1424603239562265
3, iterativefit, down_jesRelativeJERHF, 2, 0.8, 1.6, 60, 100, 0.10437137879518621, 0.2810011932527854, -1.2552814247072923*(x-0.10437137879518621)*(x-0.10437137879518621)*(x-0.10437137879518621)-1.005799432449436*(x-0.10437137879518621)*(x-0.10437137879518621)+0.47279548796419024*(x-0.10437137879518621)+1.1774954415286936
3, iterativefit, down_jesRelativeJERHF, 2, 0.8, 1.6, 60, 100, 0.2810011932527854, 1.1, 1.2227089535461326
3, iterativefit, down_jesRelativeJERHF, 2, 1.6, 2.5, 60, 100, -15, 0, 0.9752371364447074
3, iterativefit, down_jesRelativeJERHF, 2, 1.6, 2.5, 60, 100, 0, 0.01, 0.9752371364447074
3, iterativefit, down_jesRelativeJERHF, 2, 1.6, 2.5, 60, 100, 0.01, 0.03, -2359.6360066612983*(x-0.01)*(x-0.01)*(x-0.01)-77.9808960014054*(x-0.01)*(x-0.01)+5.950799048049773*(x-0.01)+0.9752371364447074
3, iterativefit, down_jesRelativeJERHF, 2, 1.6, 2.5, 60, 100, 0.03, 0.05669210548849853, 6729.540966442996*(x-0.03)*(x-0.03)*(x-0.03)-269.4384260482032*(x-0.03)*(x-0.03)+0.0*(x-0.03)+1.0441836709518504
3, iterativefit, down_jesRelativeJERHF, 2, 1.6, 2.5, 60, 100, 0.05669210548849853, 0.10490012443826886, -101.9129005818197*(x-0.05669210548849853)*(x-0.05669210548849853)*(x-0.05669210548849853)+13.352656545901722*(x-0.05669210548849853)*(x-0.05669210548849853)+0.0*(x-0.05669210548849853)+0.9801948742811941
3, iterativefit, down_jesRelativeJERHF, 2, 1.6, 2.5, 60, 100, 0.10490012443826886, 0.1925631981054827, -58.89397689695949*(x-0.10490012443826886)*(x-0.10490012443826886)*(x-0.10490012443826886)+11.941815468179565*(x-0.10490012443826886)*(x-0.10490012443826886)+0.5768694942886416*(x-0.10490012443826886)+0.999808702322972
3, iterativefit, down_jesRelativeJERHF, 2, 1.6, 2.5, 60, 100, 0.1925631981054827, 0.43051745370336864, 0.5953606925002173*(x-0.1925631981054827)*(x-0.1925631981054827)*(x-0.1925631981054827)+0.9482763014561443*(x-0.1925631981054827)*(x-0.1925631981054827)+1.312814132330487*(x-0.1925631981054827)+1.1024741237985423
3, iterativefit, down_jesRelativeJERHF, 2, 1.6, 2.5, 60, 100, 0.43051745370336864, 1.1, 1.4765789424372675
3, iterativefit, down_jesRelativeJERHF, 2, 0.0, 0.8, 100, 10000.0, -15, 0, 0.9376114157592149
3, iterativefit, down_jesRelativeJERHF, 2, 0.0, 0.8, 100, 10000.0, 0, 0.01, 0.9376114157592149
3, iterativefit, down_jesRelativeJERHF, 2, 0.0, 0.8, 100, 10000.0, 0.01, 0.03, -121.26319520904657*(x-0.01)*(x-0.01)*(x-0.01)-32.62578009109763*(x-0.01)*(x-0.01)+11.533522156983638*(x-0.01)+0.9376114157592149
3, iterativefit, down_jesRelativeJERHF, 2, 0.0, 0.8, 100, 10000.0, 0.03, 0.05, -21944.859788612426*(x-0.03)*(x-0.03)*(x-0.03)+406.2714156811511*(x-0.03)*(x-0.03)+10.082975119088877*(x-0.03)+1.1542614413007763
3, iterativefit, down_jesRelativeJERHF, 2, 0.0, 0.8, 100, 10000.0, 0.05, 0.07, 17151.005093260064*(x-0.05)*(x-0.05)*(x-0.05)-514.530152797802*(x-0.05)*(x-0.05)+0.0*(x-0.05)+1.3428706316461148
3, iterativefit, down_jesRelativeJERHF, 2, 0.0, 0.8, 100, 10000.0, 0.07, 0.09809990232486912, -16433.20421341555*(x-0.07)*(x-0.07)*(x-0.07)+745.405658341408*(x-0.07)*(x-0.07)+0.0*(x-0.07)+1.2742666112730745
3, iterativefit, down_jesRelativeJERHF, 2, 0.0, 0.8, 100, 10000.0, 0.09809990232486912, 0.26434206850764447, 0.9615049237599732*(x-0.09809990232486912)*(x-0.09809990232486912)*(x-0.09809990232486912)-9.155840871820144*(x-0.09809990232486912)*(x-0.09809990232486912)+2.964455868712943*(x-0.09809990232486912)+1.4982254747598867
3, iterativefit, down_jesRelativeJERHF, 2, 0.0, 0.8, 100, 10000.0, 0.26434206850764447, 1.1, 1.7424255148604348
3, iterativefit, down_jesRelativeJERHF, 2, 0.8, 1.6, 100, 10000.0, -15, 0, 0.9423294137527846
3, iterativefit, down_jesRelativeJERHF, 2, 0.8, 1.6, 100, 10000.0, 0, 0.01, 0.9423294137527846
3, iterativefit, down_jesRelativeJERHF, 2, 0.8, 1.6, 100, 10000.0, 0.01, 0.03, -566.6579535513099*(x-0.01)*(x-0.01)*(x-0.01)+81.74984082649443*(x-0.01)*(x-0.01)+5.9337773999307295*(x-0.01)+0.9423294137527846
3, iterativefit, down_jesRelativeJERHF, 2, 0.8, 1.6, 100, 10000.0, 0.03, 0.05, -29484.437804471774*(x-0.03)*(x-0.03)*(x-0.03)+671.4385969159301*(x-0.03)*(x-0.03)+8.523781488728934*(x-0.03)+1.0891716344535864
3, iterativefit, down_jesRelativeJERHF, 2, 0.8, 1.6, 100, 10000.0, 0.05, 0.07, 27511.660143356356*(x-0.05)*(x-0.05)*(x-0.05)-825.349804300691*(x-0.05)*(x-0.05)+0.0*(x-0.05)+1.2923472005587628
3, iterativefit, down_jesRelativeJERHF, 2, 0.8, 1.6, 100, 10000.0, 0.07, 0.1189925445568202, -299.866532497431*(x-0.07)*(x-0.07)*(x-0.07)+33.112173398092786*(x-0.07)*(x-0.07)+0.0*(x-0.07)+1.1823005599853373
3, iterativefit, down_jesRelativeJERHF, 2, 0.8, 1.6, 100, 10000.0, 0.1189925445568202, 0.38361990370059595, 1.0473921745038315*(x-0.1189925445568202)*(x-0.1189925445568202)*(x-0.1189925445568202)+1.6782941205638169*(x-0.1189925445568202)*(x-0.1189925445568202)+1.0852178551174259*(x-0.1189925445568202)+1.2265158004617156
3, iterativefit, down_jesRelativeJERHF, 2, 0.8, 1.6, 100, 10000.0, 0.38361990370059595, 1.1, 1.6506305751958648
3, iterativefit, down_jesRelativeJERHF, 2, 1.6, 2.5, 100, 10000.0, -15, 0, 0.9676463238614414
3, iterativefit, down_jesRelativeJERHF, 2, 1.6, 2.5, 100, 10000.0, 0, 0.01, 0.9676463238614414
3, iterativefit, down_jesRelativeJERHF, 2, 1.6, 2.5, 100, 10000.0, 0.01, 0.03, -2.930849302960195*(x-0.01)*(x-0.01)*(x-0.01)+2.3067924516774476*(x-0.01)*(x-0.01)+1.6345877556767097*(x-0.01)+0.9676463238614414
3, iterativefit, down_jesRelativeJERHF, 2, 1.6, 2.5, 100, 10000.0, 0.03, 0.05, -864.7263959484301*(x-0.03)*(x-0.03)*(x-0.03)+19.60132037064607*(x-0.03)*(x-0.03)+1.723342434580255*(x-0.03)+1.001237349161223
3, iterativefit, down_jesRelativeJERHF, 2, 1.6, 2.5, 100, 10000.0, 0.05, 0.08983145989176061, 340.95141352175204*(x-0.05)*(x-0.05)*(x-0.05)-20.021863647696147*(x-0.05)*(x-0.05)+1.4697235742679817*(x-0.05)+1.036626914833499
3, iterativefit, down_jesRelativeJERHF, 2, 1.6, 2.5, 100, 10000.0, 0.08983145989176061, 0.19677746090302356, -253.43223209804177*(x-0.08983145989176061)*(x-0.08983145989176061)*(x-0.08983145989176061)+33.6540182024798*(x-0.08983145989176061)*(x-0.08983145989176061)+1.4975279392962775*(x-0.08983145989176061)+1.0849487827149351
3, iterativefit, down_jesRelativeJERHF, 2, 1.6, 2.5, 100, 10000.0, 0.19677746090302356, 0.4696204165848836, -0.8681688548544199*(x-0.19677746090302356)*(x-0.19677746090302356)*(x-0.19677746090302356)+5.5429407004254413e-17*(x-0.19677746090302356)*(x-0.19677746090302356)+0.0*(x-0.19677746090302356)+1.3200238837153047
3, iterativefit, down_jesRelativeJERHF, 2, 1.6, 2.5, 100, 10000.0, 0.4696204165848836, 1.1, 1.3023902247073063
3, iterativefit, up_jesRelativePtBB, 0, 0, 2.5, 20, 30, -15, 0, 1.0588326810572632
3, iterativefit, up_jesRelativePtBB, 0, 0, 2.5, 20, 30, 0, 0.058538046124398654, 1.0588326810572632
3, iterativefit, up_jesRelativePtBB, 0, 0, 2.5, 20, 30, 0.058538046124398654, 0.19906920679716342, 4.580059523370658*(x-0.058538046124398654)*(x-0.058538046124398654)*(x-0.058538046124398654)-3.8108648769159355*(x-0.058538046124398654)*(x-0.058538046124398654)+0.7997356442284527*(x-0.058538046124398654)+1.0588326810572632
3, iterativefit, up_jesRelativePtBB, 0, 0, 2.5, 20, 30, 0.19906920679716342, 0.2799162655663313, 106.02792740374407*(x-0.19906920679716342)*(x-0.19906920679716342)*(x-0.19906920679716342)-12.858069116975347*(x-0.19906920679716342)*(x-0.19906920679716342)+0.0*(x-0.19906920679716342)+1.108670934071233
3, iterativefit, up_jesRelativePtBB, 0, 0, 2.5, 20, 30, 0.2799162655663313, 0.35947010259430545, -110.54940374081474*(x-0.2799162655663313)*(x-0.2799162655663313)*(x-0.2799162655663313)+13.191943873104735*(x-0.2799162655663313)*(x-0.2799162655663313)+0.0*(x-0.2799162655663313)+1.0806564292194683
3, iterativefit, up_jesRelativePtBB, 0, 0, 2.5, 20, 30, 0.35947010259430545, 0.45070451810065154, 195.0984196065813*(x-0.35947010259430545)*(x-0.35947010259430545)*(x-0.35947010259430545)-26.699535418527443*(x-0.35947010259430545)*(x-0.35947010259430545)+0.0*(x-0.35947010259430545)+1.1084862111171412
3, iterativefit, up_jesRelativePtBB, 0, 0, 2.5, 20, 30, 0.45070451810065154, 0.5503817534735472, -294.52577219181995*(x-0.45070451810065154)*(x-0.45070451810065154)*(x-0.45070451810065154)+44.03627207722184*(x-0.45070451810065154)*(x-0.45070451810065154)+0.0*(x-0.45070451810065154)+1.034406404834502
3, iterativefit, up_jesRelativePtBB, 0, 0, 2.5, 20, 30, 0.5503817534735472, 0.651265587369962, 227.06410973508667*(x-0.5503817534735472)*(x-0.5503817534735472)*(x-0.5503817534735472)-40.36267474986114*(x-0.5503817534735472)*(x-0.5503817534735472)+0.0*(x-0.5503817534735472)+1.180247950885142
