deepjet;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula
3, iterativefit, central, 0, 0, 2.5, 30, 50, 0.9794072312545159, 1.1, 0.9297180466572061
3, iterativefit, central, 0, 0, 2.5, 50, 70, -15, 0, 1.1476964134850893
3, iterativefit, central, 0, 0, 2.5, 50, 70, 0, 0.061989424698713595, 1.1476964134850893
3, iterativefit, central, 0, 0, 2.5, 50, 70, 0.061989424698713595, 0.21903204642981516, -0.16626576381365044*(x-0.061989424698713595)*(x-0.061989424698713595)*(x-0.061989424698713595)+0.3351837448810721*(x-0.061989424698713595)*(x-0.061989424698713595)-0.6200082044505141*(x-0.061989424698713595)+1.1476964134850893
3, iterativefit, central, 0, 0, 2.5, 50, 70, 0.21903204642981516, 0.30992607036578973, 55.99880902768753*(x-0.21903204642981516)*(x-0.21903204642981516)*(x-0.21903204642981516)-4.735771064678297*(x-0.21903204642981516)*(x-0.21903204642981516)-0.527033467193484*(x-0.21903204642981516)+1.0579511752530777
3, iterativefit, central, 0, 0, 2.5, 50, 70, 0.30992607036578973, 0.40968744669432394, -81.76240395700967*(x-0.30992607036578973)*(x-0.30992607036578973)*(x-0.30992607036578973)+12.235094926021313*(x-0.30992607036578973)*(x-0.30992607036578973)+0.0*(x-0.30992607036578973)+1.0129731696953215
3, iterativefit, central, 0, 0, 2.5, 50, 70, 0.40968744669432394, 0.5106840867606379, 55.73837756442986*(x-0.40968744669432394)*(x-0.40968744669432394)*(x-0.40968744669432394)-8.44408328513255*(x-0.40968744669432394)*(x-0.40968744669432394)+0.0*(x-0.40968744669432394)+1.0535624127911538
3, iterativefit, central, 0, 0, 2.5, 50, 70, 0.5106840867606379, 0.6102386997203274, -101.49361293514009*(x-0.5106840867606379)*(x-0.5106840867606379)*(x-0.5106840867606379)+15.15623603045761*(x-0.5106840867606379)*(x-0.5106840867606379)+0.0*(x-0.5106840867606379)+1.0248516252471978
3, iterativefit, central, 0, 0, 2.5, 50, 70, 0.6102386997203274, 0.7113371253900579, 110.42232234031857*(x-0.6102386997203274)*(x-0.6102386997203274)*(x-0.6102386997203274)-19.80481291218234*(x-0.6102386997203274)*(x-0.6102386997203274)+0.0*(x-0.6102386997203274)+1.0749233881204383
3, iterativefit, central, 0, 0, 2.5, 50, 70, 0.7113371253900579, 0.8014721382062808, 42.74476046649741*(x-0.7113371253900579)*(x-0.7113371253900579)*(x-0.7113371253900579)-2.3475304712987772*(x-0.7113371253900579)*(x-0.7113371253900579)-0.6186270274797003*(x-0.7113371253900579)+0.9866016994763148
3, iterativefit, central, 0, 0, 2.5, 50, 70, 0.8014721382062808, 0.8836613668982042, -118.41394265868243*(x-0.8014721382062808)*(x-0.8014721382062808)*(x-0.8014721382062808)+14.598525920230124*(x-0.8014721382062808)*(x-0.8014721382062808)+0.0*(x-0.8014721382062808)+0.9430710327709502
3, iterativefit, central, 0, 0, 2.5, 50, 70, 0.8836613668982042, 0.9805937693742157, 1.542371698716297*(x-0.8836613668982042)*(x-0.8836613668982042)*(x-0.8836613668982042)-5.341511166148162*(x-0.8836613668982042)*(x-0.8836613668982042)+0.0*(x-0.8836613668982042)+0.9759423842570807
3, iterativefit, central, 0, 0, 2.5, 50, 70, 0.9805937693742157, 1.1, 0.9271588695298646
3, iterativefit, central, 0, 0, 2.5, 70, 100, -15, 0, 1.1978559742288055
3, iterativefit, central, 0, 0, 2.5, 70, 100, 0, 0.055504165401223785, 1.1978559742288055
3, iterativefit, central, 0, 0, 2.5, 70, 100, 0.055504165401223785, 0.20861775885716405, 6.926524086745633*(x-0.055504165401223785)*(x-0.055504165401223785)*(x-0.055504165401223785)-3.6848661138698455*(x-0.055504165401223785)*(x-0.055504165401223785)-0.23492982294237075*(x-0.055504165401223785)+1.1978559742288055
3, iterativefit, central, 0, 0, 2.5, 70, 100, 0.20861775885716405, 0.309684869215312, 169.50481684348384*(x-0.20861775885716405)*(x-0.20861775885716405)*(x-0.20861775885716405)-21.36237650882454*(x-0.20861775885716405)*(x-0.20861775885716405)-0.8761844424027504*(x-0.20861775885716405)+1.1003610375028061
3, iterativefit, central, 0, 0, 2.5, 70, 100, 0.309684869215312, 0.409641785778082, -187.34963399948464*(x-0.309684869215312)*(x-0.309684869215312)*(x-0.309684869215312)+28.090337600627976*(x-0.309684869215312)*(x-0.309684869215312)+0.0*(x-0.309684869215312)+0.9685896531466818
3, iterativefit, central, 0, 0, 2.5, 70, 100, 0.409641785778082, 0.5108469824895833, 132.63539137911815*(x-0.409641785778082)*(x-0.409641785778082)*(x-0.409641785778082)-20.397284115550175*(x-0.409641785778082)*(x-0.409641785778082)+0.0*(x-0.409641785778082)+1.0621434473092544
3, iterativefit, central, 0, 0, 2.5, 70, 100, 0.5108469824895833, 0.6102579369580885, -4.629010611337257*(x-0.5108469824895833)*(x-0.5108469824895833)*(x-0.5108469824895833)+0.7158821930292313*(x-0.5108469824895833)*(x-0.5108469824895833)-0.053071560339293625*(x-0.5108469824895833)+0.9907134026944397
3, iterativefit, central, 0, 0, 2.5, 70, 100, 0.6102579369580885, 0.7116318598036935, 31.229134087558613*(x-0.6102579369580885)*(x-0.6102579369580885)*(x-0.6102579369580885)-4.512092881580419*(x-0.6102579369580885)*(x-0.6102579369580885)-0.04797761412566204*(x-0.6102579369580885)+0.9879645505383075
3, iterativefit, central, 0, 0, 2.5, 70, 100, 0.7116318598036935, 0.8127704834691647, -2.24179155230294*(x-0.7116318598036935)*(x-0.7116318598036935)*(x-0.7116318598036935)+0.8944861121771398*(x-0.7116318598036935)*(x-0.7116318598036935)+0.0*(x-0.7116318598036935)+0.9692656646934015
3, iterativefit, central, 0, 0, 2.5, 70, 100, 0.8127704834691647, 0.904658789171993, -60.43978516831481*(x-0.8127704834691647)*(x-0.8127704834691647)*(x-0.8127704834691647)+7.720365814782284*(x-0.8127704834691647)*(x-0.8127704834691647)+0.11214018862402592*(x-0.8127704834691647)+0.9760961386056861
3, iterativefit, central, 0, 0, 2.5, 70, 100, 0.904658789171993, 0.984325483537398, 65.11142749460598*(x-0.904658789171993)*(x-0.904658789171993)*(x-0.904658789171993)-18.25876411284822*(x-0.904658789171993)*(x-0.904658789171993)+0.0*(x-0.904658789171993)+1.0046945884080096
3, iterativefit, central, 0, 0, 2.5, 70, 100, 0.984325483537398, 1.1, 0.9217322954786992
3, iterativefit, central, 0, 0, 2.5, 100, 140, -15, 0, 1.2752003974584782
3, iterativefit, central, 0, 0, 2.5, 100, 140, 0, 0.055258777976957475, 1.2752003974584782
3, iterativefit, central, 0, 0, 2.5, 100, 140, 0.055258777976957475, 0.20846471885589976, 10.758385112237269*(x-0.055258777976957475)*(x-0.055258777976957475)*(x-0.055258777976957475)-5.604054024530917*(x-0.055258777976957475)*(x-0.055258777976957475)+0.0*(x-0.055258777976957475)+1.2752003974584782
3, iterativefit, central, 0, 0, 2.5, 100, 140, 0.20846471885589976, 0.3096372051912107, 279.76057778702426*(x-0.20846471885589976)*(x-0.20846471885589976)*(x-0.20846471885589976)-38.13106989018355*(x-0.20846471885589976)*(x-0.20846471885589976)-0.959584346209267*(x-0.20846471885589976)+1.1823494918860125
3, iterativefit, central, 0, 0, 2.5, 100, 140, 0.3096372051912107, 0.40959151962381124, 0.20369519665093952*(x-0.3096372051912107)*(x-0.3096372051912107)*(x-0.3096372051912107)+0.39182390762246944*(x-0.3096372051912107)*(x-0.3096372051912107)-0.08443425374600011*(x-0.3096372051912107)+0.9846780778932597
3, iterativefit, central, 0, 0, 2.5, 100, 140, 0.40959151962381124, 0.5110771253649216, -24.996112285192016*(x-0.40959151962381124)*(x-0.40959151962381124)*(x-0.40959151962381124)+6.109463922381216*(x-0.40959151962381124)*(x-0.40959151962381124)+0.0*(x-0.40959151962381124)+0.9803565858462265
3, iterativefit, central, 0, 0, 2.5, 100, 140, 0.5110771253649216, 0.610461097450178, -85.65246438724776*(x-0.5110771253649216)*(x-0.5110771253649216)*(x-0.5110771253649216)+10.415648580885717*(x-0.5110771253649216)*(x-0.5110771253649216)+0.4677158034365758*(x-0.5110771253649216)+1.0171531843535466
3, iterativefit, central, 0, 0, 2.5, 100, 140, 0.610461097450178, 0.7113951903651478, 201.15716267855856*(x-0.610461097450178)*(x-0.610461097450178)*(x-0.610461097450178)-31.652500475228095*(x-0.610461097450178)*(x-0.610461097450178)+0.0*(x-0.610461097450178)+1.082434544719336
3, iterativefit, central, 0, 0, 2.5, 100, 140, 0.7113951903651478, 0.8133175304508975, -17.54895504844563*(x-0.7113951903651478)*(x-0.7113951903651478)*(x-0.7113951903651478)+2.8362113594126526*(x-0.7113951903651478)*(x-0.7113951903651478)-0.24165173256650319*(x-0.7113951903651478)+0.9668156126493497
3, iterativefit, central, 0, 0, 2.5, 100, 140, 0.8133175304508975, 0.9049669154427437, 83.98325521535517*(x-0.8133175304508975)*(x-0.8133175304508975)*(x-0.8133175304508975)-10.397616633750367*(x-0.8133175304508975)*(x-0.8133175304508975)-0.2104093731861875*(x-0.8133175304508975)+0.953068343060603
3, iterativefit, central, 0, 0, 2.5, 100, 140, 0.9049669154427437, 0.984406166903635, 17.452301180685037*(x-0.9049669154427437)*(x-0.9049669154427437)*(x-0.9049669154427437)+0.0*(x-0.9049669154427437)*(x-0.9049669154427437)+0.0*(x-0.9049669154427437)+0.9111004425428618
3, iterativefit, central, 0, 0, 2.5, 100, 140, 0.984406166903635, 1.1, 0.9198494367481259
3, iterativefit, central, 0, 0, 2.5, 140, 10000.0, -15, 0, 1.5052946600023718
3, iterativefit, central, 0, 0, 2.5, 140, 10000.0, 0, 0.06352540487365176, 1.5052946600023718
3, iterativefit, central, 0, 0, 2.5, 140, 10000.0, 0.06352540487365176, 0.227486282710749, 12.821982505121365*(x-0.06352540487365176)*(x-0.06352540487365176)*(x-0.06352540487365176)+5.067601264098788*(x-0.06352540487365176)*(x-0.06352540487365176)-3.8749088410750483*(x-0.06352540487365176)+1.5052946600023718
3, iterativefit, central, 0, 0, 2.5, 140, 10000.0, 0.227486282710749, 0.32899184804035, 40.07094205508182*(x-0.227486282710749)*(x-0.227486282710749)*(x-0.227486282710749)-0.29334771845063773*(x-0.227486282710749)*(x-0.227486282710749)-1.1790455519572525*(x-0.227486282710749)+1.062710969866534
3, iterativefit, central, 0, 0, 2.5, 140, 10000.0, 0.32899184804035, 0.43013951822708557, -126.9010957241277*(x-0.32899184804035)*(x-0.32899184804035)*(x-0.32899184804035)+19.253625264959144*(x-0.32899184804035)*(x-0.32899184804035)+0.0*(x-0.32899184804035)+0.9819170220144949
3, iterativefit, central, 0, 0, 2.5, 140, 10000.0, 0.43013951822708557, 0.5307650352866037, 17.940613094470923*(x-0.43013951822708557)*(x-0.43013951822708557)*(x-0.43013951822708557)-4.515886253404624*(x-0.43013951822708557)*(x-0.43013951822708557)+0.0*(x-0.43013951822708557)+1.047577346961908
3, iterativefit, central, 0, 0, 2.5, 140, 10000.0, 0.5307650352866037, 0.631069830941225, 37.59620792883669*(x-0.5307650352866037)*(x-0.5307650352866037)*(x-0.5307650352866037)-5.587298727115566*(x-0.5307650352866037)*(x-0.5307650352866037)-0.36385403094148233*(x-0.5307650352866037)+1.0201311528793098
3, iterativefit, central, 0, 0, 2.5, 140, 10000.0, 0.631069830941225, 0.7321565213176654, -13.899017015370932*(x-0.631069830941225)*(x-0.631069830941225)*(x-0.631069830941225)+2.3214460824735306*(x-0.631069830941225)*(x-0.631069830941225)-0.3499475326542582*(x-0.631069830941225)+0.9653617770779341
3, iterativefit, central, 0, 0, 2.5, 140, 10000.0, 0.7321565213176654, 0.8219206372898147, 55.28507386649036*(x-0.7321565213176654)*(x-0.7321565213176654)*(x-0.7321565213176654)-5.735584913450834*(x-0.7321565213176654)*(x-0.7321565213176654)-0.30669503708545065*(x-0.7321565213176654)+0.9393514033505441
3, iterativefit, central, 0, 0, 2.5, 140, 10000.0, 0.8219206372898147, 0.9050638849038317, -158.66784220370073*(x-0.8219206372898147)*(x-0.8219206372898147)*(x-0.8219206372898147)+19.78823953908611*(x-0.8219206372898147)*(x-0.8219206372898147)+0.0*(x-0.8219206372898147)+0.9055929210934157
3, iterativefit, central, 0, 0, 2.5, 140, 10000.0, 0.9050638849038317, 0.9841471561392916, 43.66023592487293*(x-0.9050638849038317)*(x-0.9050638849038317)*(x-0.9050638849038317)-16.78585893734226*(x-0.9050638849038317)*(x-0.9050638849038317)+0.0*(x-0.9050638849038317)+0.9511902993739398
3, iterativefit, central, 0, 0, 2.5, 140, 10000.0, 0.9841471561392916, 1.1, 0.8678031291926441
3, iterativefit, central, 2, 0.0, 0.8, 20, 30, -15, 0, 1.0445165484100776
3, iterativefit, central, 2, 0.0, 0.8, 20, 30, 0, 0.01, 1.0445165484100776
3, iterativefit, central, 2, 0.0, 0.8, 20, 30, 0.01, 0.029999999999999995, 2778.2300482447076*(x-0.01)*(x-0.01)*(x-0.01)-176.61928510479152*(x-0.01)*(x-0.01)+0.0*(x-0.01)+1.0445165484100776
3, iterativefit, central, 2, 0.0, 0.8, 20, 30, 0.029999999999999995, 0.05690442488282129, 20414.10556528802*(x-0.029999999999999995)*(x-0.029999999999999995)*(x-0.029999999999999995)-754.5085628100153*(x-0.029999999999999995)*(x-0.029999999999999995)-3.7308953462980123*(x-0.029999999999999995)+0.9960946747541186
3, iterativefit, central, 2, 0.0, 0.8, 20, 30, 0.05690442488282129, 0.09735858824825118, -2144.153380636016*(x-0.05690442488282129)*(x-0.05690442488282129)*(x-0.05690442488282129)+177.17232466747873*(x-0.05690442488282129)*(x-0.05690442488282129)+0.0*(x-0.05690442488282129)+0.7471264212832425
3, iterativefit, central, 2, 0.0, 0.8, 20, 30, 0.09735858824825118, 0.17102215675051902, -139.63580943645817*(x-0.09735858824825118)*(x-0.09735858824825118)*(x-0.09735858824825118)+12.983959982885718*(x-0.09735858824825118)*(x-0.09735858824825118)+3.807742297835585*(x-0.09735858824825118)+0.8951225903209843
3, iterativefit, central, 2, 0.0, 0.8, 20, 30, 0.17102215675051902, 0.4002028690508592, -5.424471915443249*(x-0.17102215675051902)*(x-0.17102215675051902)*(x-0.17102215675051902)-1.2340435829511784*(x-0.17102215675051902)*(x-0.17102215675051902)+3.447505637873882*(x-0.17102215675051902)+1.1902540829343515
3, iterativefit, central, 2, 0.0, 0.8, 20, 30, 0.4002028690508592, 1.1, 1.8502424595854805
3, iterativefit, central, 2, 0.8, 1.6, 20, 30, -15, 0, 1.1328866321964852
3, iterativefit, central, 2, 0.8, 1.6, 20, 30, 0, 0.01, 1.1328866321964852
3, iterativefit, central, 2, 0.8, 1.6, 20, 30, 0.01, 0.03, 198.13041170735946*(x-0.01)*(x-0.01)*(x-0.01)-64.63198013153703*(x-0.01)*(x-0.01)-6.499633279143529*(x-0.01)+1.1328866321964852
3, iterativefit, central, 2, 0.8, 1.6, 20, 30, 0.03, 0.056946443503602416, 16905.55715251725*(x-0.03)*(x-0.03)*(x-0.03)-519.1551118510671*(x-0.03)*(x-0.03)-8.84715599035618*(x-0.03)+0.9786262178546588
3, iterativefit, central, 2, 0.8, 1.6, 20, 30, 0.056946443503602416, 0.10394184407070389, -780.1361683454321*(x-0.056946443503602416)*(x-0.056946443503602416)*(x-0.056946443503602416)+84.40478649149514*(x-0.056946443503602416)*(x-0.056946443503602416)+0.0*(x-0.056946443503602416)+0.6940385775896106
3, iterativefit, central, 2, 0.8, 1.6, 20, 30, 0.10394184407070389, 0.19763587874603802, -141.93648204070763*(x-0.10394184407070389)*(x-0.10394184407070389)*(x-0.10394184407070389)+25.337950006140318*(x-0.10394184407070389)*(x-0.10394184407070389)+2.7643229326371275*(x-0.10394184407070389)+0.7994799597666495
3, iterativefit, central, 2, 0.8, 1.6, 20, 30, 0.19763587874603802, 0.44060964877461845, -0.7444233789993352*(x-0.19763587874603802)*(x-0.19763587874603802)*(x-0.19763587874603802)-0.4284443000015044*(x-0.19763587874603802)*(x-0.19763587874603802)+3.774353527579427*(x-0.19763587874603802)+1.1641688162828878
3, iterativefit, central, 2, 0.8, 1.6, 20, 30, 0.44060964877461845, 1.1, 2.0452657730429022
3, iterativefit, central, 2, 1.6, 2.5, 20, 30, -15, 0, 1.244577182282958
3, iterativefit, central, 2, 1.6, 2.5, 20, 30, 0, 0.02009055557949449, 1.244577182282958
3, iterativefit, central, 2, 1.6, 2.5, 20, 30, 0.02009055557949449, 0.05748054293259789, 5395.441607790018*(x-0.02009055557949449)*(x-0.02009055557949449)*(x-0.02009055557949449)-11.007581571659069*(x-0.02009055557949449)*(x-0.02009055557949449)-21.805515978126376*(x-0.02009055557949449)+1.244577182282958
3, iterativefit, central, 2, 1.6, 2.5, 20, 30, 0.05748054293259789, 0.09757003674738242, -9.33511395173877*(x-0.05748054293259789)*(x-0.05748054293259789)*(x-0.05748054293259789)+2.9509224361467794*(x-0.05748054293259789)*(x-0.05748054293259789)+0.0*(x-0.05748054293259789)+0.695908963910044
3, iterativefit, central, 2, 1.6, 2.5, 20, 30, 0.09757003674738242, 0.15235940752291488, -1329.0812889219135*(x-0.09757003674738242)*(x-0.09757003674738242)*(x-0.09757003674738242)+136.3820459271316*(x-0.09757003674738242)*(x-0.09757003674738242)+0.1915926978463424*(x-0.09757003674738242)+0.7000501242273569
3, iterativefit, central, 2, 1.6, 2.5, 20, 30, 0.15235940752291488, 0.26234236427389246, -46.97434279423646*(x-0.15235940752291488)*(x-0.15235940752291488)*(x-0.15235940752291488)+0.9249266675897652*(x-0.15235940752291488)*(x-0.15235940752291488)+3.166957380151623*(x-0.15235940752291488)+0.9013541120352674
3, iterativefit, central, 2, 1.6, 2.5, 20, 30, 0.26234236427389246, 0.4989341619037806, -9.515656290952624*(x-0.26234236427389246)*(x-0.26234236427389246)*(x-0.26234236427389246)-0.06219456183480508*(x-0.26234236427389246)*(x-0.26234236427389246)+1.6657694281237585*(x-0.26234236427389246)+1.1983598003811118
3, iterativefit, central, 2, 1.6, 2.5, 20, 30, 0.4989341619037806, 1.1, 1.4629662874347034
3, iterativefit, central, 2, 0.0, 0.8, 30, 40, -15, 0, 0.9637012000978391
3, iterativefit, central, 2, 0.0, 0.8, 30, 40, 0, 0.01, 0.9637012000978391
3, iterativefit, central, 2, 0.0, 0.8, 30, 40, 0.01, 0.03, -441.3435292538695*(x-0.01)*(x-0.01)*(x-0.01)-17.057954861252213*(x-0.01)*(x-0.01)+2.5535396405524926*(x-0.01)+0.9637012000978391
3, iterativefit, central, 2, 0.0, 0.8, 30, 40, 0.03, 0.05, 2498.7591007282485*(x-0.03)*(x-0.03)*(x-0.03)-67.03313687581722*(x-0.03)*(x-0.03)+1.341609210997761*(x-0.03)+1.0044180627303572
3, iterativefit, central, 2, 0.0, 0.8, 30, 40, 0.05, 0.07, -11004.330084584855*(x-0.05)*(x-0.05)*(x-0.05)+379.69499510988254*(x-0.05)*(x-0.05)+1.6587946568389709*(x-0.05)+1.0244270650058114
3, iterativefit, central, 2, 0.0, 0.8, 30, 40, 0.07, 0.11052448742576564, 403.25899269063814*(x-0.07)*(x-0.07)*(x-0.07)-37.75716081085354*(x-0.07)*(x-0.07)+3.641398359732446*(x-0.07)+1.121446315509865
3, iterativefit, central, 2, 0.0, 0.8, 30, 40, 0.11052448742576564, 0.28660978293788475, -3.814633169495067*(x-0.11052448742576564)*(x-0.11052448742576564)*(x-0.11052448742576564)-0.811385178838516*(x-0.11052448742576564)*(x-0.11052448742576564)+2.5679561666536705*(x-0.11052448742576564)+1.2338431872358266
3, iterativefit, central, 2, 0.0, 0.8, 30, 40, 0.28660978293788475, 1.1, 1.6400378971526879
3, iterativefit, central, 2, 0.8, 1.6, 30, 40, -15, 0, 1.0115545552081868
3, iterativefit, central, 2, 0.8, 1.6, 30, 40, 0, 0.01, 1.0115545552081868
3, iterativefit, central, 2, 0.8, 1.6, 30, 40, 0.01, 0.03, 1567.5462621938457*(x-0.01)*(x-0.01)*(x-0.01)+28.69168695347544*(x-0.01)*(x-0.01)-4.701550665598691*(x-0.01)+1.0115545552081868
3, iterativefit, central, 2, 0.8, 1.6, 30, 40, 0.03, 0.05, 1312.9004867201045*(x-0.03)*(x-0.03)*(x-0.03)+2.43367721907334*(x-0.03)*(x-0.03)-1.6728276728270595*(x-0.03)+0.9415405867751541
3, iterativefit, central, 2, 0.8, 1.6, 30, 40, 0.05, 0.0772373478643208, -5548.6909401348785*(x-0.05)*(x-0.05)*(x-0.05)+285.08085963957217*(x-0.05)*(x-0.05)+0.0*(x-0.05)+0.919560708100003
3, iterativefit, central, 2, 0.8, 1.6, 30, 40, 0.0772373478643208, 0.13725749781664479, -186.45614458721812*(x-0.0772373478643208)*(x-0.0772373478643208)*(x-0.0772373478643208)+3.686065916454461*(x-0.0772373478643208)*(x-0.0772373478643208)+3.1804191298436697*(x-0.0772373478643208)+1.018934044303754
3, iterativefit, central, 2, 0.8, 1.6, 30, 40, 0.13725749781664479, 0.339065436227209, -10.113451580655665*(x-0.13725749781664479)*(x-0.13725749781664479)*(x-0.13725749781664479)-0.9220690078354579*(x-0.13725749781664479)*(x-0.13725749781664479)+1.6078164495934917*(x-0.13725749781664479)+1.1827869117209142
3, iterativefit, central, 2, 0.8, 1.6, 30, 40, 0.339065436227209, 1.1, 1.3865827964720052
